community_id,year_in_program,ngo_id,tribe_id,N_indiv,time,arm,tau_strata,D,u_comm_p,e_ar,Y,outcome,u_comm_v
82,1,3,4,109,6,T1,0.7667486933283261,1,0.17078716882237543,-0.8858773647076568,26,soc_outcome,NA
82,1,3,4,109,12,T1,0.7667486933283261,1,0.17078716882237543,-0.1524721455198586,64,soc_outcome,NA
83,2,2,1,101,1,T1,-0.7899735505708116,1,0.41334377418054663,-0.0838045668939343,34,soc_outcome,NA
83,2,2,1,101,6,T1,-0.7899735505708116,1,0.41334377418054663,0.5417110894496704,51,soc_outcome,NA
83,2,2,1,101,12,T1,-0.7899735505708116,1,0.41334377418054663,0.6535237264731399,33,soc_outcome,NA
84,2,4,1,98,1,T1,0.7370599811820097,1,-0.011342945500778957,-0.6289456991386229,50,soc_outcome,NA
84,2,4,1,98,6,T1,0.7370599811820097,1,-0.011342945500778957,1.1100382557211639,70,soc_outcome,NA
84,2,4,1,98,12,T1,0.7370599811820097,1,-0.011342945500778957,-0.09984540980873144,69,soc_outcome,NA
85,1,5,4,95,1,control,0.9796656940342288,0,-0.07696787204770195,-0.20967280411368105,36,soc_outcome,NA
85,1,5,4,95,6,control,0.9796656940342288,0,-0.07696787204770195,-2.137983066164904,2,soc_outcome,NA
85,1,5,4,95,12,control,0.9796656940342288,0,-0.07696787204770195,-0.7979341689693915,6,soc_outcome,NA
86,1,6,4,93,1,control,-0.673321611140832,0,0.14252255243226064,-0.8065412529788839,21,soc_outcome,NA
86,1,6,4,93,6,control,-0.673321611140832,0,0.14252255243226064,0.7962439196273152,118,soc_outcome,NA
86,1,6,4,93,12,control,-0.673321611140832,0,0.14252255243226064,0.19765413886227073,68,soc_outcome,NA
87,1,6,3,114,1,control,-1.2627790168586517,0,-0.0579957771339982,-0.14455839551136682,25,soc_outcome,NA
87,1,6,3,114,6,control,-1.2627790168586517,0,-0.0579957771339982,-0.4596786443651987,14,soc_outcome,NA
87,1,6,3,114,12,control,-1.2627790168586517,0,-0.0579957771339982,-0.11677147950025035,14,soc_outcome,NA
88,1,1,3,114,1,T1,-0.4062333810635188,1,0.29761222196917025,0.6031830829090731,66,soc_outcome,NA
88,1,1,3,114,6,T1,-0.4062333810635188,1,0.29761222196917025,-0.22691333499322874,50,soc_outcome,NA
88,1,1,3,114,12,T1,-0.4062333810635188,1,0.29761222196917025,-1.4119245726858918,2,soc_outcome,NA
89,1,2,2,93,1,T1,-1.6530225705082442,1,0.03539842781044969,-0.8660407657843754,2,soc_outcome,NA
89,1,2,2,93,6,T1,-1.6530225705082442,1,0.03539842781044969,-0.12751128240172405,14,soc_outcome,NA
89,1,2,2,93,12,T1,-1.6530225705082442,1,0.03539842781044969,-0.5763021363019042,5,soc_outcome,NA
90,1,6,3,99,1,T1,-1.2627790168586517,1,-0.16878190366505255,0.8605526566752875,7,soc_outcome,NA
90,1,6,3,99,6,T1,-1.2627790168586517,1,-0.16878190366505255,0.66667956727406,21,soc_outcome,NA
90,1,6,3,99,12,T1,-1.2627790168586517,1,-0.16878190366505255,-1.4465976009627841,2,soc_outcome,NA
91,3,1,2,108,1,T1,0.8581370893326565,1,0.019717333685145652,-1.1559696637223067,11,soc_outcome,NA
91,3,1,2,108,6,T1,0.8581370893326565,1,0.019717333685145652,-0.35027164960748935,67,soc_outcome,NA
91,3,1,2,108,12,T1,0.8581370893326565,1,0.019717333685145652,-0.3367245035540155,72,soc_outcome,NA
92,1,1,1,105,1,T1,0.3465892010852588,1,0.12740533733438977,0.823310609606702,195,soc_outcome,NA
92,1,1,1,105,6,T1,0.3465892010852588,1,0.12740533733438977,-0.46176661343092107,30,soc_outcome,NA
92,1,1,1,105,12,T1,0.3465892010852588,1,0.12740533733438977,-0.3461568359916825,71,soc_outcome,NA
93,2,6,3,111,1,T1,-0.970273628922136,1,0.07207469256906691,-0.2260060356500838,4,soc_outcome,NA
93,2,6,3,111,6,T1,-0.970273628922136,1,0.07207469256906691,1.2824188312664015,63,soc_outcome,NA
93,2,6,3,111,12,T1,-0.970273628922136,1,0.07207469256906691,-0.8141072246192564,8,soc_outcome,NA
94,2,2,4,98,1,control,-0.9533387270017695,0,0.255524465496034,0.23072961979727272,25,soc_outcome,NA
94,2,2,4,98,6,control,-0.9533387270017695,0,0.255524465496034,-0.2200068179203123,41,soc_outcome,NA
94,2,2,4,98,12,control,-0.9533387270017695,0,0.255524465496034,0.3308187720859538,56,soc_outcome,NA
95,2,1,5,101,1,control,-0.5253674784481022,0,-0.06391000792837268,-0.01590114090491193,28,soc_outcome,NA
95,2,1,5,101,6,control,-0.5253674784481022,0,-0.06391000792837268,0.7428953986012938,76,soc_outcome,NA
95,2,1,5,101,12,control,-0.5253674784481022,0,-0.06391000792837268,0.9009760512722241,70,soc_outcome,NA
96,1,1,4,109,1,control,0.183224024654301,0,0.2701878027524456,0.4770521085265289,86,soc_outcome,NA
96,1,1,4,109,6,control,0.183224024654301,0,0.2701878027524456,1.1855436963620671,101,soc_outcome,NA
96,1,1,4,109,12,control,0.183224024654301,0,0.2701878027524456,0.4880155868695524,59,soc_outcome,NA
97,2,2,5,99,1,T1,-1.9544356180406885,1,-0.16821108705356794,0.8851861361883806,11,soc_outcome,NA
97,2,2,5,99,6,T1,-1.9544356180406885,1,-0.16821108705356794,0.1471861442298793,7,soc_outcome,NA
97,2,2,5,99,12,T1,-1.9544356180406885,1,-0.16821108705356794,0.28990996311208833,2,soc_outcome,NA
98,3,4,2,101,1,control,0.9561024814928917,0,0.48967819330781187,0.20293362701133938,28,soc_outcome,NA
98,3,4,2,101,6,control,0.9561024814928917,0,0.48967819330781187,0.6748475767009645,64,soc_outcome,NA
98,3,4,2,101,12,control,0.9561024814928917,0,0.48967819330781187,-0.4554911363439072,48,soc_outcome,NA
99,3,5,2,83,1,T1,1.6545787587125842,1,-0.20936655669223644,0.6339809694669286,212,soc_outcome,NA
99,3,5,2,83,6,T1,1.6545787587125842,1,-0.20936655669223644,-0.09636265119268186,63,soc_outcome,NA
99,3,5,2,83,12,T1,1.6545787587125842,1,-0.20936655669223644,-1.2012226642592478,70,soc_outcome,NA
100,1,1,5,111,1,control,-0.817872866384618,0,0.4619037816970325,-0.9981393765050653,21,soc_outcome,NA
100,1,1,5,111,6,control,-0.817872866384618,0,0.4619037816970325,0.3055982733718188,143,soc_outcome,NA
100,1,1,5,111,12,control,-0.817872866384618,0,0.4619037816970325,0.3815908997794433,57,soc_outcome,NA
101,1,6,4,86,1,T1,-0.673321611140832,1,0.07774748656254317,-0.49521631079035916,10,soc_outcome,NA
101,1,6,4,86,6,T1,-0.673321611140832,1,0.07774748656254317,0.13142630777344805,13,soc_outcome,NA
101,1,6,4,86,12,T1,-0.673321611140832,1,0.07774748656254317,-0.03779694447291674,28,soc_outcome,NA
102,3,6,5,95,1,T1,-0.5923269819314364,1,-0.27069887729184555,-0.47942942072243544,14,soc_outcome,NA
102,3,6,5,95,6,T1,-0.5923269819314364,1,-0.27069887729184555,-0.08871760012811433,16,soc_outcome,NA
102,3,6,5,95,12,T1,-0.5923269819314364,1,-0.27069887729184555,-1.1014958529921486,4,soc_outcome,NA
103,2,6,1,96,1,control,-0.21745104677335836,0,-0.07367831795075538,-0.14675985834487673,46,soc_outcome,NA
103,2,6,1,96,6,control,-0.21745104677335836,0,-0.07367831795075538,-0.8169185811025381,16,soc_outcome,NA
103,2,6,1,96,12,control,-0.21745104677335836,0,-0.07367831795075538,0.5031287361024396,59,soc_outcome,NA
104,2,2,3,104,1,T1,-1.5427961327195892,1,-0.023653622287431206,1.685183854369232,17,soc_outcome,NA
104,2,2,3,104,6,T1,-1.5427961327195892,1,-0.023653622287431206,1.116929855140643,15,soc_outcome,NA
104,2,2,3,104,12,T1,-1.5427961327195892,1,-0.023653622287431206,0.8416476539874257,20,soc_outcome,NA
105,1,5,4,92,1,T1,0.9796656940342288,1,-0.0880687146596333,0.3254444128623543,95,soc_outcome,NA
105,1,5,4,92,6,T1,0.9796656940342288,1,-0.0880687146596333,0.10069134240314492,94,soc_outcome,NA
105,1,5,4,92,12,T1,0.9796656940342288,1,-0.0880687146596333,-0.5478027542381094,87,soc_outcome,NA
106,3,1,2,98,1,control,0.8581370893326565,0,-0.14564481778723498,-0.24177654053411718,21,soc_outcome,NA
106,3,1,2,98,6,control,0.8581370893326565,0,-0.14564481778723498,0.41466016945920015,57,soc_outcome,NA
106,3,1,2,98,12,control,0.8581370893326565,0,-0.14564481778723498,-0.7818776529909474,10,soc_outcome,NA
107,3,2,2,89,1,T1,-0.5709310502599297,1,0.3295135777910695,-0.817392639997898,12,soc_outcome,NA
107,3,2,2,89,6,T1,-0.5709310502599297,1,0.3295135777910695,-0.2278166602591573,17,soc_outcome,NA
107,3,2,2,89,12,T1,-0.5709310502599297,1,0.3295135777910695,-0.5082134636336707,7,soc_outcome,NA
108,3,2,2,101,1,control,-0.5709310502599297,0,-0.3305387886089101,0.20825908625274203,19,soc_outcome,NA
108,3,2,2,101,6,control,-0.5709310502599297,0,-0.3305387886089101,-0.8505854897110439,24,soc_outcome,NA
108,3,2,2,101,12,control,-0.5709310502599297,0,-0.3305387886089101,-0.3573904971189005,15,soc_outcome,NA
109,1,3,4,108,1,control,0.7667486933283261,0,-0.03950589362571199,-0.049613114398434896,43,soc_outcome,NA
109,1,3,4,108,6,control,0.7667486933283261,0,-0.03950589362571199,-1.3974756849227732,11,soc_outcome,NA
109,1,3,4,108,12,control,0.7667486933283261,0,-0.03950589362571199,-0.8513935391362125,8,soc_outcome,NA
110,3,1,3,110,1,control,0.6758581391847958,0,0.03039823607450652,-0.4261854424886313,13,soc_outcome,NA
110,3,1,3,110,6,control,0.6758581391847958,0,0.03039823607450652,-0.17352993758109803,14,soc_outcome,NA
110,3,1,3,110,12,control,0.6758581391847958,0,0.03039823607450652,0.20725691134036975,63,soc_outcome,NA
111,2,6,1,109,1,T1,-0.21745104677335836,1,-0.1830370064275169,0.17338828862594197,24,soc_outcome,NA
111,2,6,1,109,6,T1,-0.21745104677335836,1,-0.1830370064275169,-0.2696129755486232,8,soc_outcome,NA
111,2,6,1,109,12,T1,-0.21745104677335836,1,-0.1830370064275169,0.523815774693903,40,soc_outcome,NA
112,2,5,1,112,1,T1,1.4355362584017024,1,0.06751791652614197,0.6179872392603853,579,soc_outcome,NA
112,2,5,1,112,6,T1,1.4355362584017024,1,0.06751791652614197,-0.45241724708053166,173,soc_outcome,NA
112,2,5,1,112,12,T1,1.4355362584017024,1,0.06751791652614197,-0.7230843430600241,27,soc_outcome,NA
113,1,6,1,86,1,T1,-0.5099564347098742,1,0.03546566587544304,1.8178421300032113,259,soc_outcome,NA
113,1,6,1,86,6,T1,-0.5099564347098742,1,0.03546566587544304,0.4832997895254658,21,soc_outcome,NA
113,1,6,1,86,12,T1,-0.5099564347098742,1,0.03546566587544304,-0.5827786236261856,12,soc_outcome,NA
114,1,1,3,89,1,control,-0.4062333810635188,0,0.36885097166084085,-1.0767924201184669,17,soc_outcome,NA
114,1,1,3,89,6,control,-0.4062333810635188,0,0.36885097166084085,-0.773499826266788,46,soc_outcome,NA
114,1,1,3,89,12,control,-0.4062333810635188,0,0.36885097166084085,-0.2961777954401757,38,soc_outcome,NA
115,2,5,4,97,1,control,1.2721710819707446,0,0.023828585624854737,1.1049974442720207,182,soc_outcome,NA
115,2,5,4,97,6,control,1.2721710819707446,0,0.023828585624854737,0.896819819302379,91,soc_outcome,NA
115,2,5,4,97,12,control,1.2721710819707446,0,0.023828585624854737,0.8834165841057458,34,soc_outcome,NA
116,3,1,3,94,1,T1,0.6758581391847958,1,-0.10889194174407224,-0.7440219106226331,32,soc_outcome,NA
116,3,1,3,94,6,T1,0.6758581391847958,1,-0.10889194174407224,-0.270533328642892,60,soc_outcome,NA
116,3,1,3,94,12,T1,0.6758581391847958,1,-0.10889194174407224,0.48272319018141824,162,soc_outcome,NA
117,3,1,2,109,1,T1,0.8581370893326565,1,0.3113541259893054,0.3553707243096308,296,soc_outcome,NA
117,3,1,2,109,6,T1,0.8581370893326565,1,0.3113541259893054,-0.3166410802799556,18,soc_outcome,NA
117,3,1,2,109,12,T1,0.8581370893326565,1,0.3113541259893054,0.6744352660287611,244,soc_outcome,NA
118,2,5,2,103,1,T1,0.8649926264007856,1,0.33517237326954724,1.0813647739992234,314,soc_outcome,NA
118,2,5,2,103,6,T1,0.8649926264007856,1,0.33517237326954724,-0.6763295996576335,40,soc_outcome,NA
118,2,5,2,103,12,T1,0.8649926264007856,1,0.33517237326954724,-0.5993856435672144,78,soc_outcome,NA
119,1,4,1,112,1,control,0.4445545932454939,0,0.09258542169936167,0.26583696908674465,56,soc_outcome,NA
119,1,4,1,112,6,control,0.4445545932454939,0,0.09258542169936167,0.4990837247510137,61,soc_outcome,NA
119,1,4,1,112,12,control,0.4445545932454939,0,0.09258542169936167,0.1342599657859388,25,soc_outcome,NA
120,2,2,3,89,1,control,-1.5427961327195892,0,0.16076598002836182,0.6528349007130738,41,soc_outcome,NA
120,2,2,3,89,6,control,-1.5427961327195892,0,0.16076598002836182,-0.22587421445602793,40,soc_outcome,NA
120,2,2,3,89,12,control,-1.5427961327195892,0,0.16076598002836182,-0.7934845287357946,44,soc_outcome,NA
121,3,1,2,102,1,control,0.8581370893326565,0,0.20605754547731855,0.1683315440426223,60,soc_outcome,NA
121,3,1,2,102,6,control,0.8581370893326565,0,0.20605754547731855,0.058768107288755325,49,soc_outcome,NA
121,3,1,2,102,12,control,0.8581370893326565,0,0.20605754547731855,0.21860715668230635,70,soc_outcome,NA
122,2,5,4,87,1,control,1.2721710819707446,0,0.19130070425278414,-1.1388108125037564,27,soc_outcome,NA
122,2,5,4,87,6,control,1.2721710819707446,0,0.19130070425278414,0.530250418229347,45,soc_outcome,NA
122,2,5,4,87,12,control,1.2721710819707446,0,0.19130070425278414,0.022859765148970992,35,soc_outcome,NA
123,2,5,4,103,1,T1,1.2721710819707446,1,0.08080600696432838,-0.6723099949246261,43,soc_outcome,NA
123,2,5,4,103,6,T1,1.2721710819707446,1,0.08080600696432838,-0.27406684826056427,89,soc_outcome,NA
123,2,5,4,103,12,T1,1.2721710819707446,1,0.08080600696432838,-0.9679614417795921,67,soc_outcome,NA
124,2,3,2,104,1,T1,0.6520756256948829,1,0.18666728416843692,0.07967861858674258,49,soc_outcome,NA
124,2,3,2,104,6,T1,0.6520756256948829,1,0.18666728416843692,0.3619239014473099,164,soc_outcome,NA
124,2,3,2,104,12,T1,0.6520756256948829,1,0.18666728416843692,0.7452898879637418,110,soc_outcome,NA
125,3,4,5,100,1,control,0.3621840460239317,0,0.21055180479637375,-0.061836661398578296,20,soc_outcome,NA
125,3,4,5,100,6,control,0.3621840460239317,0,0.21055180479637375,0.5274521003846073,53,soc_outcome,NA
125,3,4,5,100,12,control,0.3621840460239317,0,0.21055180479637375,-0.04634109043213239,41,soc_outcome,NA
126,2,4,2,111,1,T1,0.16651634918109282,1,-0.153408756154908,0.8385010336828443,100,soc_outcome,NA
126,2,4,2,111,6,T1,0.16651634918109282,1,-0.153408756154908,-0.5919132358899337,18,soc_outcome,NA
126,2,4,2,111,12,T1,0.16651634918109282,1,-0.153408756154908,-0.5743589751568069,9,soc_outcome,NA
127,3,6,1,95,1,T1,0.5721350855384404,1,0.18866453303320296,1.24124861075694,302,soc_outcome,NA
127,3,6,1,95,6,T1,0.5721350855384404,1,0.18866453303320296,-0.7833733037222645,47,soc_outcome,NA
127,3,6,1,95,12,T1,0.5721350855384404,1,0.18866453303320296,0.11093366022382961,193,soc_outcome,NA
128,2,5,2,93,1,control,0.8649926264007856,0,0.17008315692243395,-0.5729140520781728,32,soc_outcome,NA
128,2,5,2,93,6,control,0.8649926264007856,0,0.17008315692243395,-0.41486740206278083,26,soc_outcome,NA
128,2,5,2,93,12,control,0.8649926264007856,0,0.17008315692243395,-0.1397919097866674,24,soc_outcome,NA
129,2,2,4,87,1,control,-0.9533387270017695,0,-0.19200331923034838,0.15495137710988924,37,soc_outcome,NA
129,2,2,4,87,6,control,-0.9533387270017695,0,-0.19200331923034838,-1.1532595546101143,5,soc_outcome,NA
129,2,2,4,87,12,control,-0.9533387270017695,0,-0.19200331923034838,0.5336455920292866,52,soc_outcome,NA
130,2,5,2,90,1,control,0.8649926264007856,0,0.0037978910460498795,0.6745487608310687,100,soc_outcome,NA
130,2,5,2,90,6,control,0.8649926264007856,0,0.0037978910460498795,-1.2169452717909606,6,soc_outcome,NA
130,2,5,2,90,12,control,0.8649926264007856,0,0.0037978910460498795,0.4835520968776498,57,soc_outcome,NA
1,1,3,5,107,1,control,-0.2343481977105929,0,NA,-0.03089363255957675,400.4058158830164,env_outcome,0.43670951557597193
1,1,3,5,107,2,control,-0.2343481977105929,0,NA,-0.6990169686284291,399.7376925469475,env_outcome,0.43670951557597193
1,1,3,5,107,3,control,-0.2343481977105929,0,NA,-0.46270437611135656,399.9740051394646,env_outcome,0.43670951557597193
1,1,3,5,107,4,control,-0.2343481977105929,0,NA,0.7680409210267939,401.20475043660275,env_outcome,0.43670951557597193
1,1,3,5,107,5,control,-0.2343481977105929,0,NA,1.4780280519720188,401.914737567548,env_outcome,0.43670951557597193
1,1,3,5,107,6,control,-0.2343481977105929,0,NA,-0.22828094236359386,400.20842857321236,env_outcome,0.43670951557597193
2,2,4,3,103,1,T1,-0.01576260096676793,1,NA,-0.5395524646803344,429.38990387520397,env_outcome,-0.05478105914889525
2,2,4,3,103,2,T1,-0.01576260096676793,1,NA,-0.14841583687486176,429.7810405030095,env_outcome,-0.05478105914889525
2,2,4,3,103,3,T1,-0.01576260096676793,1,NA,0.4826844108750772,430.4121407507594,env_outcome,-0.05478105914889525
2,2,4,3,103,4,T1,-0.01576260096676793,1,NA,-0.07552382721280188,429.8539325126715,env_outcome,-0.05478105914889525
2,2,4,3,103,5,T1,-0.01576260096676793,1,NA,-0.35666484536356524,429.57279149452074,env_outcome,-0.05478105914889525
2,2,4,3,103,6,T1,-0.01576260096676793,1,NA,0.3964366118684721,430.3258929517528,env_outcome,-0.05478105914889525
3,1,5,1,110,1,T1,1.1430308704651866,1,NA,2.05230341674752,433.47075718972104,env_outcome,0.27542290250835244
3,1,5,1,110,2,T1,1.1430308704651866,1,NA,1.1770788073025453,432.5955325802761,env_outcome,0.27542290250835244
3,1,5,1,110,3,T1,1.1430308704651866,1,NA,1.143568224964206,432.56202199793773,env_outcome,0.27542290250835244
3,1,5,1,110,4,T1,1.1430308704651866,1,NA,0.5966287670944764,432.015082540068,env_outcome,0.27542290250835244
3,1,5,1,110,5,T1,1.1430308704651866,1,NA,0.6743821576247159,432.09283593059826,env_outcome,0.27542290250835244
3,1,5,1,110,6,T1,1.1430308704651866,1,NA,-1.0803048634274914,430.338148909546,env_outcome,0.27542290250835244
4,3,5,2,106,1,T1,1.6545787587125842,1,NA,1.5836891373610695,433.015689737946,env_outcome,-0.2225781581276815
4,3,5,2,106,2,T1,1.6545787587125842,1,NA,-1.3709383439044909,430.06106225668043,env_outcome,-0.2225781581276815
4,3,5,2,106,3,T1,1.6545787587125842,1,NA,-0.7114378519717793,430.72056274861313,env_outcome,-0.2225781581276815
4,3,5,2,106,4,T1,1.6545787587125842,1,NA,0.5601473149403586,431.99214791552527,env_outcome,-0.2225781581276815
4,3,5,2,106,5,T1,1.6545787587125842,1,NA,-1.835217226442221,429.59678337414266,env_outcome,-0.2225781581276815
4,3,5,2,106,6,T1,1.6545787587125842,1,NA,-2.0346995048618535,429.39730109572304,env_outcome,-0.2225781581276815
5,2,5,2,91,1,T1,0.8649926264007856,1,NA,-0.6547743692247404,430.1740834328411,env_outcome,-0.036134824334971595
5,2,5,2,91,2,T1,0.8649926264007856,1,NA,0.9818641791531926,431.81072198121905,env_outcome,-0.036134824334971595
5,2,5,2,91,3,T1,0.8649926264007856,1,NA,1.2790699763860593,432.1079277784519,env_outcome,-0.036134824334971595
5,2,5,2,91,4,T1,0.8649926264007856,1,NA,0.5116617637951824,431.34051956586103,env_outcome,-0.036134824334971595
5,2,5,2,91,5,T1,0.8649926264007856,1,NA,0.30517933108490247,431.13403713315074,env_outcome,-0.036134824334971595
5,2,5,2,91,6,T1,0.8649926264007856,1,NA,1.0855374133124467,431.9143952153783,env_outcome,-0.036134824334971595
6,1,6,5,113,1,T1,-1.6744185021797509,1,NA,-1.7782059457376438,426.27649983545996,env_outcome,-0.27087571662265364
6,1,6,5,113,2,T1,-1.6744185021797509,1,NA,-2.0247694603256705,426.0299363208719,env_outcome,-0.27087571662265364
6,1,6,5,113,3,T1,-1.6744185021797509,1,NA,-2.0918710355919403,425.9628347456056,env_outcome,-0.27087571662265364
6,1,6,5,113,4,T1,-1.6744185021797509,1,NA,-0.06516111679731384,427.9895446644003,env_outcome,-0.27087571662265364
6,1,6,5,113,5,T1,-1.6744185021797509,1,NA,0.4802531253000083,428.5349589064976,env_outcome,-0.27087571662265364
6,1,6,5,113,6,T1,-1.6744185021797509,1,NA,0.0478855857174629,428.102591366915,env_outcome,-0.27087571662265364
7,2,1,3,110,1,T1,-0.11372799312700302,1,NA,0.06880952106950503,429.9329564446733,env_outcome,-0.022125083269185393
7,2,1,3,110,2,T1,-0.11372799312700302,1,NA,-1.2260372415844696,428.6381096820193,env_outcome,-0.022125083269185393
7,2,1,3,110,3,T1,-0.11372799312700302,1,NA,-1.1538779458952368,428.71026897770855,env_outcome,-0.022125083269185393
7,2,1,3,110,4,T1,-0.11372799312700302,1,NA,-1.3670633460508954,428.4970835775529,env_outcome,-0.022125083269185393
7,2,1,3,110,5,T1,-0.11372799312700302,1,NA,-0.9644353406868387,428.89971158291695,env_outcome,-0.022125083269185393
7,2,1,3,110,6,T1,-0.11372799312700302,1,NA,0.8268114927739636,430.6909584163778,env_outcome,-0.022125083269185393
8,1,4,2,117,1,T1,-0.12598903875542294,1,NA,-2.275330314906965,427.59866207596195,env_outcome,-1.8570375638754612e-5
8,1,4,2,117,2,T1,-0.12598903875542294,1,NA,-0.0479997992331056,429.82599259163584,env_outcome,-1.8570375638754612e-5
8,1,4,2,117,3,T1,-0.12598903875542294,1,NA,0.5080421000470059,430.38203449091594,env_outcome,-1.8570375638754612e-5
8,1,4,2,117,4,T1,-0.12598903875542294,1,NA,-0.09768331942694153,429.776309071442,env_outcome,-1.8570375638754612e-5
8,1,4,2,117,5,T1,-0.12598903875542294,1,NA,1.2591547856391299,431.13314717650803,env_outcome,-1.8570375638754612e-5
8,1,4,2,117,6,T1,-0.12598903875542294,1,NA,0.8356074501885804,430.7095998410575,env_outcome,-1.8570375638754612e-5
9,2,5,1,86,1,control,1.4355362584017024,0,NA,-0.910416236821006,399.17659241311105,env_outcome,0.08700864993204135
9,2,5,1,86,2,control,1.4355362584017024,0,NA,-1.0104807863841456,399.0765278635479,env_outcome,0.08700864993204135
9,2,5,1,86,3,control,1.4355362584017024,0,NA,0.6173102534196375,400.7043189033517,env_outcome,0.08700864993204135
9,2,5,1,86,4,control,1.4355362584017024,0,NA,0.7442645005350205,400.83127315046704,env_outcome,0.08700864993204135
9,2,5,1,86,5,control,1.4355362584017024,0,NA,-0.4527553723634518,399.6342532775686,env_outcome,0.08700864993204135
9,2,5,1,86,6,control,1.4355362584017024,0,NA,-0.37778373903676554,399.7092249108953,env_outcome,0.08700864993204135
10,3,5,5,119,1,control,1.0606603232436242,0,NA,0.5719434792989355,400.6403494782905,env_outcome,0.06840599899158983
10,3,5,5,119,2,control,1.0606603232436242,0,NA,0.9690178413827788,401.03742384037434,env_outcome,0.06840599899158983
10,3,5,5,119,3,control,1.0606603232436242,0,NA,1.8011683794499307,401.8695743784415,env_outcome,0.06840599899158983
10,3,5,5,119,4,control,1.0606603232436242,0,NA,-0.6415651602968337,399.4268408386948,env_outcome,0.06840599899158983
10,3,5,5,119,5,control,1.0606603232436242,0,NA,-0.7014782745132266,399.36692772447833,env_outcome,0.06840599899158983
10,3,5,5,119,6,control,1.0606603232436242,0,NA,0.256577742406901,400.32498374139846,env_outcome,0.06840599899158983
11,1,4,3,117,1,control,-0.30826798890328366,0,NA,1.5513564082903342,401.49245556697593,env_outcome,-0.05890084131440077
11,1,4,3,117,2,control,-0.30826798890328366,0,NA,0.47327697906210914,400.4143761377477,env_outcome,-0.05890084131440077
11,1,4,3,117,3,control,-0.30826798890328366,0,NA,1.2086996978361344,401.1497988565217,env_outcome,-0.05890084131440077
11,1,4,3,117,4,control,-0.30826798890328366,0,NA,-0.6430638869348615,399.29803527175073,env_outcome,-0.05890084131440077
11,1,4,3,117,5,control,-0.30826798890328366,0,NA,0.2759388730831356,400.2170380317687,env_outcome,-0.05890084131440077
11,1,4,3,117,6,control,-0.30826798890328366,0,NA,0.2888875483532599,400.22998670703885,env_outcome,-0.05890084131440077
12,2,2,2,104,1,control,-1.3605171825717286,0,NA,-0.6845104170960337,399.27711770918256,env_outcome,-0.038371873721415664
12,2,2,2,104,2,control,-1.3605171825717286,0,NA,1.1753573336039433,401.1369854598825,env_outcome,-0.038371873721415664
12,2,2,2,104,3,control,-1.3605171825717286,0,NA,0.896072837611914,400.8577009638905,env_outcome,-0.038371873721415664
12,2,2,2,104,4,control,-1.3605171825717286,0,NA,0.08937799071856378,400.05100611699714,env_outcome,-0.038371873721415664
12,2,2,2,104,5,control,-1.3605171825717286,0,NA,1.6039932594301984,401.56562138570877,env_outcome,-0.038371873721415664
12,2,2,2,104,6,control,-1.3605171825717286,0,NA,0.41361421212600485,400.3752423384046,env_outcome,-0.038371873721415664
13,1,2,1,123,1,control,-1.0824789385073275,0,NA,-0.010817998540553896,400.0227779538191,env_outcome,0.03359595235966957
13,1,2,1,123,2,control,-1.0824789385073275,0,NA,-0.46989366097889707,399.5637022913808,env_outcome,0.03359595235966957
13,1,2,1,123,3,control,-1.0824789385073275,0,NA,-1.2350607044328936,398.7985352479268,env_outcome,0.03359595235966957
13,1,2,1,123,4,control,-1.0824789385073275,0,NA,0.5258746891508148,400.55947064151053,env_outcome,0.03359595235966957
13,1,2,1,123,5,control,-1.0824789385073275,0,NA,1.3952052021352532,401.4288011544949,env_outcome,0.03359595235966957
13,1,2,1,123,6,control,-1.0824789385073275,0,NA,0.6102195077619126,400.64381546012163,env_outcome,0.03359595235966957
14,3,2,1,115,1,control,-3.8741825901289495e-4,0,NA,1.2629826600904674,401.17850697064637,env_outcome,-0.08447568944411768
14,3,2,1,115,2,control,-3.8741825901289495e-4,0,NA,0.44533659770569944,400.3608609082616,env_outcome,-0.08447568944411768
14,3,2,1,115,3,control,-3.8741825901289495e-4,0,NA,0.8567905191917671,400.77231482974764,env_outcome,-0.08447568944411768
14,3,2,1,115,4,control,-3.8741825901289495e-4,0,NA,-0.5288337350283386,399.38669057552755,env_outcome,-0.08447568944411768
14,3,2,1,115,5,control,-3.8741825901289495e-4,0,NA,1.0191386959978848,400.93466300655376,env_outcome,-0.08447568944411768
14,3,2,1,115,6,control,-3.8741825901289495e-4,0,NA,0.6519015101291904,400.56742582068506,env_outcome,-0.08447568944411768
15,2,3,5,95,1,control,0.05815719022592292,0,NA,2.2035330526484316,401.97658518466636,env_outcome,-0.22694786798205327
15,2,3,5,95,2,control,0.05815719022592292,0,NA,-0.7154309715019496,399.05762116051596,env_outcome,-0.22694786798205327
15,2,3,5,95,3,control,0.05815719022592292,0,NA,-1.072660202931127,398.70039192908683,env_outcome,-0.22694786798205327
15,2,3,5,95,4,control,0.05815719022592292,0,NA,-1.4310215839929403,398.342030548025,env_outcome,-0.22694786798205327
15,2,3,5,95,5,control,0.05815719022592292,0,NA,-3.3489594473273883,396.42409268469055,env_outcome,-0.22694786798205327
15,2,3,5,95,6,control,0.05815719022592292,0,NA,-2.625284123233526,397.1477680087844,env_outcome,-0.22694786798205327
